White,Black,Result,WhiteElo,BlackElo,TimeControl,Termination,FEN,WhiteTimes,BlackTimes
RuyLopez101,Serkan_76,0-1,1764,1972,300+0,Normal,rnbnqkrb/pppppppp/8/8/8/8/PPPPPPPP/RNBNQKRB w KQkq - 0 1,"[0, 1, 11, 11, 2, 4, 10, 2, 18, 13, 6, 2, 6, 10, 9, 15, 3, 10, 11, 32, 3, 2, 22, 5, 12, 7, 10, 15, 2, 2]","[0, 1, 2, 7, 1, 2, 2, 2, 1, 4, 7, 1, 33, 10, 12, 18, 4, 35, 8, 19, 2, 15, 15, 20, 1, 7, 3, 32, 24, 2]"
